,FIPS,race,location
774,171699701002199,P1_003N,POINT (-90.66107047144106 40.23922710684814)
775,171699701002199,P1_003N,POINT (-90.66283980218245 40.23607591923187)
776,171699701002199,P1_003N,POINT (-90.6692538651309 40.23570184960232)
777,171699701002199,P1_003N,POINT (-90.65804372995727 40.23648939300947)
778,171699701002199,P1_003N,POINT (-90.6550045864308 40.24146366441843)
779,171699701002199,P1_003N,POINT (-90.66458808877316 40.23837238599739)
780,171699701002199,P1_003N,POINT (-90.6513549116428 40.23815374372544)
781,171699701002199,P1_003N,POINT (-90.66449275941942 40.23883162962565)
782,171699701002199,P1_003N,POINT (-90.65445462501717 40.23680197843274)
783,171699701002199,P1_003N,POINT (-90.66057689554607 40.240647883166574)
784,171699701002199,P1_003N,POINT (-90.66543766248276 40.23947107166932)
785,171699701002199,P1_003N,POINT (-90.66710980651608 40.236691611220934)
786,171699701002199,P1_003N,POINT (-90.65930323486626 40.2356175629626)
787,171699701002199,P1_003N,POINT (-90.67336234692235 40.23941423359163)
788,171699701002199,P1_003N,POINT (-90.66906255275164 40.23593413905401)
789,171699701002199,P1_003N,POINT (-90.66716918884782 40.23885431964505)
790,171699701002199,P1_003N,POINT (-90.672012771871 40.24167923782285)
791,171699701002199,P1_003N,POINT (-90.67686438727131 40.2401365446981)
792,171699701002199,P1_003N,POINT (-90.67319981528338 40.237584574308386)
793,171699701002199,P1_003N,POINT (-90.67641603047272 40.237803060626646)
794,171699701002199,P1_003N,POINT (-90.65363490177242 40.24027976233797)
795,171699701002199,P1_003N,POINT (-90.6667797860454 40.237919146250455)
796,171699701002199,P1_003N,POINT (-90.65094441565739 40.23911513022008)
797,171699701002199,P1_003N,POINT (-90.66369790998876 40.24144277248786)
798,171699701002199,P1_003N,POINT (-90.66028088828476 40.24185189491323)
799,171699701002199,P1_003N,POINT (-90.66281178853052 40.23840613027847)
800,171699701002199,P1_003N,POINT (-90.67581640438678 40.24085848144466)
801,171699701002199,P1_015N,POINT (-90.6762980431732 40.23757904524042)
802,171699701002199,P1_003N,POINT (-90.6623417291782 40.23791318580441)
803,171699701002199,P1_003N,POINT (-90.65706920430806 40.23782073806908)
804,171699701002199,P1_003N,POINT (-90.65364174801081 40.24160394167695)
805,171699701002199,P1_003N,POINT (-90.65118995360088 40.23923103216744)
806,171699701002199,P1_003N,POINT (-90.66645155316732 40.238637285904794)
807,171699701002199,P1_015N,POINT (-90.66519841444227 40.23529240643395)
808,171699701002199,P1_003N,POINT (-90.66558640173297 40.237487681427154)
809,171699701002199,P1_003N,POINT (-90.67211662357266 40.241270862006665)
810,171699701002199,P1_003N,POINT (-90.67540909196806 40.2379047489092)
811,171699701002199,P1_015N,POINT (-90.65987608961936 40.23724458757044)
812,171699701002199,P1_003N,POINT (-90.65910371010898 40.23659269577766)
813,171699701002199,P1_003N,POINT (-90.65150927639621 40.238757862515534)
814,171699701002199,P1_003N,POINT (-90.66834703995704 40.240859542578654)
815,171699701002199,P1_003N,POINT (-90.65225659455075 40.24031659681605)
816,171699701002199,P1_003N,POINT (-90.67628074035721 40.23821001918169)
817,171699701002199,P1_003N,POINT (-90.66412971669916 40.23516001773544)
818,171699701002199,P1_003N,POINT (-90.65347873773709 40.23821808040859)
819,171699701002199,P1_003N,POINT (-90.67047355115425 40.238861196457826)
820,171699701002199,P1_003N,POINT (-90.65921726309548 40.23591462048776)
821,171699701002199,P1_003N,POINT (-90.6610376249197 40.2371318010652)
822,171699701002199,P1_003N,POINT (-90.67083874712344 40.239398088013935)
823,171699701002199,P1_003N,POINT (-90.66197971249515 40.23831117209554)
824,171699701002199,P1_015N,POINT (-90.6618381563153 40.23892498677322)
825,171699701002199,P1_003N,POINT (-90.66211929242758 40.24145126492429)
826,171699701002199,P1_003N,POINT (-90.65762413212 40.239487168560096)
827,171699701002199,P1_003N,POINT (-90.67140453836207 40.2371742383334)
828,171699701002199,P1_003N,POINT (-90.66204271522953 40.23818790294118)
829,171699701002199,P1_003N,POINT (-90.65065127770447 40.23798383818251)
830,171699701002199,P1_003N,POINT (-90.6646420484718 40.2415682240419)
831,171699701002199,P1_003N,POINT (-90.65983708872466 40.23575896706574)
832,171699701002199,P1_003N,POINT (-90.67043450509718 40.23573068114598)
833,171699701002199,P1_003N,POINT (-90.6593122993039 40.24131055101479)
834,171699701002199,P1_003N,POINT (-90.66954427378431 40.24055201158263)
835,171699701002199,P1_003N,POINT (-90.67518235433631 40.23854399850151)
836,171699701002199,P1_003N,POINT (-90.65521658213063 40.239570196665305)
837,171699701002199,P1_003N,POINT (-90.66461130150564 40.23494911074033)
838,171699701002199,P1_003N,POINT (-90.67170447399188 40.23528842301439)
839,171699701002199,P1_003N,POINT (-90.66225354781491 40.23903598413154)
840,171699701002199,P1_003N,POINT (-90.67073925586764 40.23850628285104)
841,171699701002199,P1_003N,POINT (-90.67545742935535 40.24143244504228)
842,171699701002199,P1_015N,POINT (-90.65781403264752 40.241919570115584)
843,171699701002199,P1_003N,POINT (-90.67659286247984 40.238120954418584)
844,171699701002199,P1_003N,POINT (-90.66240514984703 40.23998625665048)
845,171699701002199,P1_003N,POINT (-90.66766118160385 40.239433010513906)
846,171699701002199,P1_003N,POINT (-90.67521858267142 40.23661177955589)
847,171699701002199,P1_015N,POINT (-90.6571732693226 40.23846044523504)
848,171699701002199,P1_003N,POINT (-90.66352613982995 40.241185984522865)
849,171699701002199,P1_003N,POINT (-90.65731330671564 40.2394084549948)
850,171699701002199,P1_003N,POINT (-90.66594458947476 40.23538657270025)
851,171699701002199,P1_003N,POINT (-90.67468866851816 40.24070456538811)
852,171699701002199,P1_003N,POINT (-90.67290735737107 40.2351468965723)
853,171699701002199,P1_003N,POINT (-90.66623616528831 40.239472344250025)
854,171699701002199,P1_003N,POINT (-90.67019399615143 40.23992420820812)
855,171699701002199,P1_003N,POINT (-90.65424080529489 40.2374978389152)
856,171699701002199,P1_015N,POINT (-90.66008130225198 40.236283097359994)
857,171699701002199,P1_015N,POINT (-90.67131025179916 40.23541627454504)
858,171699701002199,P1_003N,POINT (-90.65515738050873 40.2391135829122)
859,171699701002199,P1_003N,POINT (-90.66189695233004 40.2357860684849)
860,171699701002199,P1_003N,POINT (-90.67500328194446 40.235060105898185)
861,171699701002199,P1_015N,POINT (-90.65277692232512 40.234893288268026)
862,171699701002199,P1_003N,POINT (-90.65225320162178 40.23523211578235)
863,171699701002199,P1_003N,POINT (-90.67561297652672 40.23629604437691)
864,171699701002199,P1_003N,POINT (-90.66874214280503 40.23498231269787)
865,171699701002199,P1_003N,POINT (-90.66133172716332 40.23764533031052)
866,171699701002199,P1_003N,POINT (-90.65577524777622 40.235938583793754)
867,171699701002199,P1_003N,POINT (-90.67118827711661 40.237220374780314)
868,171699701002199,P1_003N,POINT (-90.66506527157837 40.23673135350465)
869,171699701002199,P1_015N,POINT (-90.6608228745468 40.23809410754852)
870,171699701002199,P1_003N,POINT (-90.66528604003543 40.238717270647314)
871,171699701002199,P1_003N,POINT (-90.67783831792511 40.235800961134814)
872,171699701002199,P1_003N,POINT (-90.66280298672754 40.242254963106376)
873,171699701002199,P1_003N,POINT (-90.6718501490688 40.239863745502305)
874,171699701002199,P1_003N,POINT (-90.65402651045554 40.235581073610774)
875,171699701002199,P1_003N,POINT (-90.66653583637887 40.23719089607364)
876,171699701002199,P1_003N,POINT (-90.66336158160613 40.24007719255664)
877,171699701002199,P1_003N,POINT (-90.67824804679391 40.23819899369927)
878,171699701002199,P1_003N,POINT (-90.67387480234356 40.23753234186038)
879,171699701002199,P1_003N,POINT (-90.65546005112691 40.239347119279365)
880,171699701002199,P1_003N,POINT (-90.67048096818233 40.237045866043765)
881,171699701002199,P1_015N,POINT (-90.67696380264714 40.23961158919553)
882,171699701002199,P1_003N,POINT (-90.65428193609354 40.23829390769842)
883,171699701002199,P1_015N,POINT (-90.66377248300388 40.241184351481444)
884,171699701002199,P1_003N,POINT (-90.6523583406659 40.237014054552844)
885,171699701002199,P1_015N,POINT (-90.67777128881553 40.23974992020808)
886,171699701002199,P1_003N,POINT (-90.66593843062202 40.236100299757496)
887,171699701002199,P1_015N,POINT (-90.65507688776331 40.241463441388625)
888,171699701002199,P1_003N,POINT (-90.67592966208227 40.24136035408973)
889,171699701002199,P1_003N,POINT (-90.65069094860426 40.23945764641212)
890,171699701002199,P1_003N,POINT (-90.65858238840197 40.237357103354455)
891,171699701002199,P1_003N,POINT (-90.67112254421139 40.236844749441985)
892,171699701002199,P1_003N,POINT (-90.67119208283907 40.23531784362822)
893,171699701002199,P1_015N,POINT (-90.65535275999015 40.23739227950973)
894,171699701002199,P1_003N,POINT (-90.66987969791433 40.23562772820247)
895,171699701002199,P1_003N,POINT (-90.66232542013731 40.23806718009291)
896,171699701002199,P1_015N,POINT (-90.67312974021131 40.237133116033874)
897,171699701002199,P1_003N,POINT (-90.66203984300338 40.23496957601589)
898,171699701002199,P1_003N,POINT (-90.6574942986678 40.240283282943864)
899,171699701002199,P1_003N,POINT (-90.6630450620026 40.2349676307612)
900,171699701002199,P1_003N,POINT (-90.67539825268857 40.23515468517443)
901,171699701002199,P1_015N,POINT (-90.65108064229092 40.23886916636281)
902,171699701002199,P1_003N,POINT (-90.65457453413673 40.23739364368272)
903,171699701002199,P1_003N,POINT (-90.66087274846483 40.23722420069876)
904,171699701002199,P1_003N,POINT (-90.6766864342016 40.23678378977816)
905,171699701002199,P1_003N,POINT (-90.66849440477608 40.2409054647241)
906,171699701002199,P1_003N,POINT (-90.66440726935703 40.23701688521821)
907,171699701002199,P1_003N,POINT (-90.6732942382408 40.24126941057055)
908,171699701002199,P1_003N,POINT (-90.6773118540377 40.237805809636505)
909,171699701002199,P1_003N,POINT (-90.66132539372794 40.23559427272388)
910,171699701002199,P1_003N,POINT (-90.65165876260355 40.239135551369614)
911,171699701002199,P1_003N,POINT (-90.66957080216696 40.23740360836843)
912,171699701002199,P1_003N,POINT (-90.65590405842626 40.239301188217595)
913,171699701002199,P1_015N,POINT (-90.67408631647808 40.23771592751256)
914,171699701002199,P1_015N,POINT (-90.67383449300017 40.24056467865356)
915,171699701002199,P1_003N,POINT (-90.65233923203444 40.24018850589188)
916,171699701002199,P1_003N,POINT (-90.67066682493578 40.23981151451813)
917,171699701002199,P1_015N,POINT (-90.661609461203 40.24125100119592)
918,171699701002199,P1_003N,POINT (-90.6593185476741 40.23681934117168)
919,171699701002199,P1_003N,POINT (-90.67325121726554 40.238041235267964)
920,171699701002199,P1_003N,POINT (-90.67035240451378 40.24034347746076)
921,171699701002199,P1_003N,POINT (-90.65833178576797 40.23863790422032)
922,171699701002199,P1_003N,POINT (-90.67287155806585 40.23797795564734)
923,171699701002199,P1_003N,POINT (-90.65077812389113 40.24081686139988)
924,171699701002199,P1_003N,POINT (-90.66484912059737 40.24033866755953)
925,171699701002199,P1_003N,POINT (-90.67293324495228 40.234807432361855)
926,171699701002199,P1_003N,POINT (-90.67614418988009 40.23699186501242)
927,171699701002199,P1_003N,POINT (-90.65556548351289 40.236167272238454)
928,171699701002199,P1_003N,POINT (-90.66938744960026 40.23980103915272)
929,171699701002199,P1_003N,POINT (-90.66148529009736 40.23931442397994)
930,171699701002199,P1_003N,POINT (-90.67691506572538 40.23669657744073)
931,171699701002199,P1_015N,POINT (-90.65588463491211 40.23650318983661)
932,171699701002199,P1_003N,POINT (-90.66003848621106 40.240691289186636)
933,171699701002199,P1_003N,POINT (-90.67232919181112 40.23874406937938)
934,171699701002199,P1_003N,POINT (-90.66456421558385 40.23927561445773)
935,171699701002199,P1_003N,POINT (-90.67536446290879 40.2358639128438)
936,171699701002199,P1_003N,POINT (-90.67405524669194 40.23562797115402)
937,171699701002199,P1_003N,POINT (-90.66648728911284 40.238552691375936)
938,171699701002199,P1_015N,POINT (-90.65065507080895 40.24182834591449)
939,171699701002199,P1_003N,POINT (-90.66201079194582 40.23692387190655)
940,171699701002199,P1_003N,POINT (-90.66146838742372 40.2401781995112)
941,171699701002199,P1_003N,POINT (-90.65381807501714 40.236074917661455)
942,171699701002199,P1_015N,POINT (-90.67515172925278 40.237522170792936)
943,171699701002199,P1_003N,POINT (-90.65236457188892 40.23810945673198)
944,171699701002199,P1_003N,POINT (-90.67094806849403 40.23677965579975)
945,171699701002199,P1_003N,POINT (-90.67150645748588 40.23638969150313)
946,171699701002199,P1_003N,POINT (-90.67375471595186 40.23798035845665)
947,171699701002199,P1_015N,POINT (-90.67512523899273 40.23648803122079)
948,171699701002199,P1_003N,POINT (-90.66924360942639 40.23804388894608)
949,171699701002199,P1_003N,POINT (-90.65893593032936 40.24007658523372)
950,171699701002199,P1_003N,POINT (-90.67101706193236 40.23545175664416)
951,171699701002199,P1_003N,POINT (-90.66357042318647 40.235322920726304)
952,171699701002199,P1_003N,POINT (-90.65656825563393 40.239112179825945)
953,171699701002199,P1_015N,POINT (-90.65483369303378 40.23855271174439)
954,171699701002199,P1_003N,POINT (-90.66670923580811 40.23912424369959)
955,171699701002199,P1_015N,POINT (-90.66403049352147 40.240537186503566)
956,171699701002199,P1_003N,POINT (-90.67234677461491 40.23961480461869)
957,171699701002199,P1_003N,POINT (-90.66998422837052 40.23553674242897)
958,171699701002199,P1_003N,POINT (-90.66715400981826 40.23646317829762)
959,171699701002199,P1_003N,POINT (-90.67276811296398 40.236881247173656)
960,171699701002199,P1_003N,POINT (-90.6597523536383 40.24028092712829)
961,171699701002199,P1_003N,POINT (-90.66463650387139 40.23523753464425)
962,171699701002199,P1_003N,POINT (-90.66374520771112 40.239276365438116)
963,171699701002199,P1_015N,POINT (-90.67495647229373 40.23940934621119)
964,171699701002199,P1_003N,POINT (-90.65610604893446 40.23814099880968)
965,171699701002199,P1_003N,POINT (-90.67300442023607 40.23984766069614)
966,171699701002199,P1_003N,POINT (-90.6581512913286 40.242085246507486)
967,171699701002199,P1_003N,POINT (-90.65728573639011 40.23621690309033)
968,171699701002199,P1_003N,POINT (-90.67391838818212 40.24114606108234)
969,171699701002199,P1_015N,POINT (-90.66577139189539 40.24216259864974)
970,171699701002199,P1_015N,POINT (-90.66471188256538 40.237803108678534)
971,171699701002199,P1_003N,POINT (-90.65379511134105 40.24000491669181)
972,171699701002199,P1_003N,POINT (-90.66414442220142 40.23552000659805)
973,171699701002199,P1_015N,POINT (-90.66228577460703 40.236701578542984)
974,171699701002199,P1_003N,POINT (-90.66107720781046 40.23579013700041)
975,171699701002199,P1_003N,POINT (-90.67257433674179 40.24044099604526)
976,171699701002199,P1_003N,POINT (-90.67055040493548 40.23713684883401)
977,171699701002199,P1_015N,POINT (-90.66433793186961 40.23830192050346)
978,171699701002199,P1_003N,POINT (-90.6508480440969 40.24130569335259)
979,171699701002199,P1_003N,POINT (-90.67068963254387 40.24150912625873)
980,171699701002199,P1_015N,POINT (-90.66524759432241 40.24024984365316)
981,171699701002199,P1_003N,POINT (-90.66698655078228 40.238210899568806)
982,171699701002199,P1_015N,POINT (-90.66575956350236 40.242030510810274)
983,171699701002199,P1_003N,POINT (-90.6728212587755 40.23597400744365)
984,171699701002199,P1_015N,POINT (-90.675528115784 40.239239853220866)
985,171699701002199,P1_003N,POINT (-90.67730930172743 40.23965222781508)
986,171699701002199,P1_003N,POINT (-90.6736003427071 40.23535940973446)
987,171699701002199,P1_003N,POINT (-90.65160848627289 40.23737911469058)
988,171699701002199,P1_003N,POINT (-90.65365611483091 40.240008935048614)
989,171699701002199,P1_003N,POINT (-90.66076636300409 40.23679692823446)
990,171699701002199,P1_003N,POINT (-90.65055158352463 40.239590525875684)
991,171699701002199,P1_003N,POINT (-90.66945222041744 40.23814200354236)
992,171699701002199,P1_003N,POINT (-90.65278462237505 40.23742089811631)
993,171699701002199,P1_003N,POINT (-90.65866745433041 40.24155093257321)
994,171699701002199,P1_003N,POINT (-90.65834667145502 40.24137660778491)
995,171699701002199,P1_003N,POINT (-90.65110172674146 40.2372045878853)
996,171699701002199,P1_015N,POINT (-90.66196127115387 40.237608055682394)
997,171699701002199,P1_003N,POINT (-90.66505010539413 40.238939707059714)
998,171699701002199,P1_003N,POINT (-90.6514563703208 40.23788680536138)
999,171699701002199,P1_015N,POINT (-90.656961990268 40.238890102372494)
1000,171699701002199,P1_003N,POINT (-90.65973647605355 40.238525250622025)
1001,171699701002199,P1_003N,POINT (-90.67579133128532 40.23907125430154)
1002,171699701002199,P1_003N,POINT (-90.6518780758809 40.235865588715804)
1003,171699701002199,P1_003N,POINT (-90.66868644233946 40.23558049439653)
1004,171699701002199,P1_003N,POINT (-90.6649648878928 40.23808903948346)
1005,171699701002199,P1_003N,POINT (-90.65423642929176 40.24196846025977)
1006,171699701002199,P1_003N,POINT (-90.67568030940905 40.24050219840888)
1007,171699701002199,P1_003N,POINT (-90.67396525902659 40.23871670596496)
1008,171699701002199,P1_003N,POINT (-90.66831477164509 40.23551769936837)
1009,171699701002199,P1_003N,POINT (-90.66062306533286 40.23821395391329)
1010,171699701002199,P1_003N,POINT (-90.66785887060985 40.241112009785105)
1011,171699701002199,P1_003N,POINT (-90.65597056201833 40.236319830113)
1012,171699701002199,P1_003N,POINT (-90.67630745573118 40.2418506316594)
1013,171699701002199,P1_003N,POINT (-90.65926714785996 40.23571919700987)
1014,171699701002199,P1_003N,POINT (-90.67081548497872 40.23491976691213)
1015,171699701002199,P1_003N,POINT (-90.67173758316149 40.23881545986347)
1016,171699701002199,P1_003N,POINT (-90.65087714274055 40.23767804001248)
1017,171699701002199,P1_003N,POINT (-90.65968877970833 40.240448172212815)
1018,171699701002199,P1_015N,POINT (-90.67825481439348 40.23470577681622)
1019,171699701002199,P1_003N,POINT (-90.65671561596665 40.23913164451428)
1020,171699701002199,P1_003N,POINT (-90.67492780481912 40.23988694615609)
1021,171699701002199,P1_015N,POINT (-90.66320971238353 40.23627450766334)
1022,171699701002199,P1_003N,POINT (-90.66243684611149 40.23951381006816)
1023,171699701002199,P1_003N,POINT (-90.65261440793107 40.23646376448802)
1024,171699701002199,P1_015N,POINT (-90.65295123997895 40.236567640865324)
1025,171699701002199,P1_003N,POINT (-90.6749347508995 40.237702023969526)
1026,171699701002199,P1_003N,POINT (-90.65927133441 40.23815744526367)
1027,171699701002199,P1_003N,POINT (-90.6598902735917 40.23501605855289)
1028,171699701002199,P1_003N,POINT (-90.65514372759867 40.24031784352705)
1029,171699701002199,P1_003N,POINT (-90.6646912439528 40.23744384753366)
1030,171699701002199,P1_003N,POINT (-90.6715077296454 40.239972433771975)
1031,171699701002199,P1_003N,POINT (-90.669763398843 40.23604538811778)
1032,171699701002199,P1_003N,POINT (-90.65742736205414 40.23609743230609)
1033,171699701002199,P1_003N,POINT (-90.66157857148062 40.237107494597815)
1034,171699701002199,P1_003N,POINT (-90.67089802093656 40.23515378851482)
1035,171699701002199,P1_003N,POINT (-90.65081806416 40.235666246909354)
1036,171699701002199,P1_003N,POINT (-90.66946443651364 40.236552128133106)
1037,171699701002199,P1_003N,POINT (-90.67230236653907 40.24173084398158)
1038,171699701002199,P1_003N,POINT (-90.67625180687912 40.23738538556811)
1039,171699701002199,P1_003N,POINT (-90.67270942037862 40.24127105367612)
1040,171699701002199,P1_003N,POINT (-90.6644324692184 40.24218376314634)
1041,171699701002199,P1_003N,POINT (-90.65983880422473 40.23785368437419)
1042,171699701002199,P1_003N,POINT (-90.65270034847123 40.2360738425764)
1043,171699701002199,P1_003N,POINT (-90.66410277599016 40.23537410614895)
1044,171699701002199,P1_003N,POINT (-90.65567198083458 40.24116533045568)
1045,171699701002199,P1_003N,POINT (-90.66659954522716 40.23763666992669)
1046,171699701002199,P1_015N,POINT (-90.6671573530974 40.2411803138299)
1047,171699701002199,P1_003N,POINT (-90.66808631927236 40.24057694923834)
1048,171699701002199,P1_003N,POINT (-90.65190932355199 40.240918352459886)
1049,171699701002199,P1_003N,POINT (-90.65747406590523 40.23503384094184)
1050,171699701002199,P1_003N,POINT (-90.67295650905207 40.23801208669526)
1051,171699701002199,P1_003N,POINT (-90.67202295761012 40.240768655876195)
1052,171699701002199,P1_003N,POINT (-90.65851957651566 40.24210014395565)
1053,171699701002199,P1_003N,POINT (-90.65103097655941 40.24176067740916)
1054,171699701002199,P1_003N,POINT (-90.67737363965145 40.23598469623032)
1055,171699701002199,P1_003N,POINT (-90.65159406066564 40.24099538951751)
1056,171699701002199,P1_003N,POINT (-90.65996627005681 40.235082996408366)
1057,171699701002199,P1_015N,POINT (-90.66580632840109 40.23718345972668)
1058,171699701002199,P1_015N,POINT (-90.67715509844372 40.237234706106165)
1059,171699701002199,P1_003N,POINT (-90.6654712390355 40.238445706804505)
1060,171699701002199,P1_003N,POINT (-90.66499342646404 40.2349510217425)
1061,171699701002199,P1_003N,POINT (-90.66421145678194 40.23810415238971)
1062,171699701002199,P1_015N,POINT (-90.66362804740751 40.24061962346642)
1063,171699701002199,P1_003N,POINT (-90.65155966955123 40.240060519467995)
1064,171699701002199,P1_003N,POINT (-90.66406529469373 40.240714752185546)
1065,171699701002199,P1_015N,POINT (-90.66892233697203 40.241643853111256)
1066,171699701002199,P1_003N,POINT (-90.65628943794613 40.23999856551426)
1067,171699701002199,P1_003N,POINT (-90.66837874754458 40.24063730709691)
1068,171699701002199,P1_003N,POINT (-90.65970558356175 40.24166020512069)
1069,171699701002199,P1_003N,POINT (-90.66206911167288 40.242151060564225)
1070,171699701002199,P1_003N,POINT (-90.65642533659161 40.241912082855464)
1071,171699701002199,P1_003N,POINT (-90.66843254957493 40.235559293868896)
1072,171699701002199,P1_003N,POINT (-90.65584313293974 40.2361759061798)
1073,171699701002199,P1_003N,POINT (-90.66558541838711 40.241462313997395)
1074,171699701002199,P1_003N,POINT (-90.66483667869699 40.240271432694556)
1075,171699701002199,P1_003N,POINT (-90.6662328085517 40.2389982846873)
1076,171699701002199,P1_003N,POINT (-90.65935712970499 40.239225724405394)
1077,171699701002199,P1_015N,POINT (-90.67247542387831 40.24020812895233)
1078,171699701002199,P1_003N,POINT (-90.6704670320322 40.24004597492023)
1079,171699701002199,P1_003N,POINT (-90.66151057609223 40.237859033770384)
1080,171699701002199,P1_003N,POINT (-90.66912743852839 40.23837923398633)
1081,171699701002199,P1_015N,POINT (-90.66463604244659 40.24079934673199)
1082,171699701002199,P1_003N,POINT (-90.67087175660043 40.23623497168618)
1083,171699701002199,P1_003N,POINT (-90.65591734954998 40.240243304710845)
1084,171699701002199,P1_003N,POINT (-90.67068126263057 40.23951284625167)
1085,171699701002199,P1_003N,POINT (-90.67028649252393 40.2356482186107)
1086,171699701002199,P1_003N,POINT (-90.6753049752348 40.24114743009629)
1087,171699701002199,P1_003N,POINT (-90.65540782897426 40.24131881202187)
1088,171699701002199,P1_015N,POINT (-90.65226570842222 40.23572621238726)
1089,171699701002199,P1_003N,POINT (-90.6619589396475 40.242097997195344)
1090,171699701002199,P1_003N,POINT (-90.65799469845116 40.238839872160405)
1091,171699701002199,P1_015N,POINT (-90.66323874285345 40.24110907413924)
1092,171699701002199,P1_003N,POINT (-90.65803659694308 40.23740762863309)
1093,171699701002199,P1_003N,POINT (-90.67216685520741 40.23777335512846)
1094,171699701002199,P1_003N,POINT (-90.66731563794808 40.23748003230263)
1095,171699701002199,P1_015N,POINT (-90.66784590007323 40.24221617436196)
1096,171699701002199,P1_003N,POINT (-90.65232706706573 40.2363122257491)
1097,171699701002199,P1_003N,POINT (-90.67505493131172 40.24222696714412)
1098,171699701002199,P1_015N,POINT (-90.6602183689652 40.2394012975071)
1099,171699701002199,P1_003N,POINT (-90.67779145528738 40.23895715324507)
1100,171699701002199,P1_015N,POINT (-90.66813868379892 40.239367053682585)
1101,171699701002199,P1_003N,POINT (-90.67052666930647 40.23502359293934)
1102,171699701002199,P1_003N,POINT (-90.6713137327669 40.23548361830203)
1103,171699701002199,P1_003N,POINT (-90.65525558931473 40.241698744464415)
1104,171699701002199,P1_003N,POINT (-90.6639907921934 40.24085364128424)
1105,171699701002199,P1_003N,POINT (-90.66624330462543 40.23625598258062)
1106,171699701002199,P1_003N,POINT (-90.66085149669478 40.23708900898571)
1107,171699701002199,P1_003N,POINT (-90.66752181968388 40.23977420914846)
1108,171699701002199,P1_003N,POINT (-90.66300329466108 40.23513686690344)
1109,171699701002199,P1_003N,POINT (-90.6693896470962 40.23754475386285)
1110,171699701002199,P1_003N,POINT (-90.65792223013662 40.24142836086335)
1111,171699701002199,P1_003N,POINT (-90.66401642070474 40.24177673263513)
1112,171699701002199,P1_003N,POINT (-90.67002620844535 40.2350540667162)
1113,171699701002199,P1_003N,POINT (-90.67424925811459 40.24044672498441)
1114,171699701002199,P1_003N,POINT (-90.66346789980723 40.23682708606614)
1115,171699701002199,P1_015N,POINT (-90.67286194793016 40.23970751783647)
1116,171699701002199,P1_003N,POINT (-90.66653463886512 40.23580530949318)
1117,171699701002199,P1_003N,POINT (-90.666846787622 40.242090516748235)
1118,171699701002199,P1_003N,POINT (-90.66419265289971 40.23745831444007)
1119,171699701002199,P1_003N,POINT (-90.67609398101747 40.23631435424499)
1120,171699701002199,P1_003N,POINT (-90.66270729773588 40.23739331491258)
1121,171699701002199,P1_003N,POINT (-90.66661867626996 40.23646783240025)
1122,171699701002199,P1_015N,POINT (-90.67178798837874 40.23907860397684)
1123,171699701002199,P1_003N,POINT (-90.6741121313057 40.237363965440885)
1124,171699701002199,P1_003N,POINT (-90.65775407833124 40.23519183202435)
1125,171699701002199,P1_003N,POINT (-90.66563811906526 40.239307437958644)
1126,171699701002199,P1_003N,POINT (-90.6560738677395 40.23489252980431)
1127,171699701002199,P1_003N,POINT (-90.66757353193016 40.23905831640883)
1128,171699701002199,P1_003N,POINT (-90.66420687417799 40.23504277418049)
1129,171699701002199,P1_003N,POINT (-90.6752212042556 40.238072794793325)
1130,171699701002199,P1_003N,POINT (-90.67570225962541 40.235375197937145)
1131,171699701002199,P1_003N,POINT (-90.67130727174539 40.23680338941916)
1132,171699701002199,P1_003N,POINT (-90.66344603805909 40.23826554549892)
1133,171699701002199,P1_015N,POINT (-90.6680203234769 40.24227028036718)
1134,171699701002199,P1_003N,POINT (-90.67368016582577 40.24161456363567)
1135,171699701002199,P1_003N,POINT (-90.65367635175522 40.239251219633104)
1136,171699701002199,P1_003N,POINT (-90.67403611572882 40.23664817315635)
1137,171699701002199,P1_003N,POINT (-90.65501180624591 40.23991984445355)
1138,171699701002199,P1_003N,POINT (-90.65097972149101 40.24048853772218)
1139,171699701002199,P1_003N,POINT (-90.66107237631964 40.23675947323583)
1140,171699701002199,P1_003N,POINT (-90.6510579920917 40.23958922567724)
1141,171699701002199,P1_003N,POINT (-90.65450756092264 40.23742834433729)
1142,171699701002199,P1_003N,POINT (-90.67697828085275 40.238766457322484)
1143,171699701002199,P1_015N,POINT (-90.6755300857855 40.2357384323713)
1144,171699701002199,P1_003N,POINT (-90.6540671155388 40.23670183517239)
1145,171699701002199,P1_003N,POINT (-90.66232386576782 40.239469659775864)
1146,171699701002199,P1_003N,POINT (-90.66449758251578 40.24136703972466)
1147,171699701002199,P1_003N,POINT (-90.66903921226061 40.23615774978769)
1148,171699701002199,P1_003N,POINT (-90.6666093315927 40.23918584993457)
1149,171699701002199,P1_015N,POINT (-90.65152109868319 40.23988506571626)
1150,171699701002199,P1_003N,POINT (-90.67117416081513 40.2397525344332)
1151,171699701002199,P1_015N,POINT (-90.65930745082804 40.24113985328564)
1152,171699701002199,P1_003N,POINT (-90.66977592962245 40.238842252825364)
1153,171699701002199,P1_015N,POINT (-90.67093079356994 40.23703884514694)
1154,171699701002199,P1_003N,POINT (-90.65336131692823 40.23550813186595)
1155,171699701002199,P1_003N,POINT (-90.66973763224135 40.23523509994796)
1156,171699701002199,P1_003N,POINT (-90.65843460558021 40.23740970801654)
1157,171699701002199,P1_015N,POINT (-90.65081496071767 40.239104046613065)
